,Season,Type,Week,Timeframe,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayScore,AwayTeamHasWon,HomeTeam,sportsbook_spread,sportsbook_total,true_margin,true_total
7,2009,RegularSeason,1,Week 1,9/13/09,12:00 AM ET,Sun,9/13/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYJ,24.0,True,HOU,4.0,43.5,-17.0,31.0
8,2009,RegularSeason,1,Week 1,9/13/09,12:00 AM ET,Sun,9/13/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,JAX,12.0,False,IND,7.0,44.5,2.0,26.0
9,2009,RegularSeason,1,Week 1,9/13/09,12:00 AM ET,Sun,9/13/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DET,27.0,False,NO,13.5,49.0,18.0,72.0
10,2009,RegularSeason,1,Week 1,9/13/09,12:00 AM ET,Sun,9/13/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,WAS,17.0,False,NYG,6.5,37.5,6.0,40.0
11,2009,RegularSeason,1,Week 1,9/13/09,12:00 AM ET,Sun,9/13/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LAR,0.0,False,SEA,8.0,40.5,28.0,28.0
12,2009,RegularSeason,1,Week 1,9/13/09,12:00 AM ET,Sun,9/13/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DAL,34.0,True,TB,-5.5,39.0,-13.0,55.0
13,2009,RegularSeason,1,Week 1,9/13/09,12:00 AM ET,Sun,9/13/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CHI,15.0,False,GB,3.5,47.0,6.0,36.0
14,2009,RegularSeason,1,Week 1,9/14/09,12:00 AM ET,Mon,9/14/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,BUF,24.0,False,NE,11.0,48.0,1.0,49.0
15,2009,RegularSeason,1,Week 1,9/14/09,12:00 AM ET,Mon,9/14/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LAC,24.0,True,LV,-9.5,42.0,-4.0,44.0
0,2009,RegularSeason,5,Week 5,10/11/09,12:00 AM ET,Sun,10/11/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CIN,17.0,True,BAL,9.0,42.0,-3.0,31.0
1,2009,RegularSeason,5,Week 5,10/11/09,12:00 AM ET,Sun,10/11/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CLE,6.0,True,BUF,6.5,41.0,-3.0,9.0
2,2009,RegularSeason,5,Week 5,10/11/09,12:00 AM ET,Sun,10/11/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,WAS,17.0,False,CAR,4.5,38.0,3.0,37.0
3,2009,RegularSeason,5,Week 5,10/11/09,12:00 AM ET,Sun,10/11/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PIT,28.0,True,DET,-10.5,44.5,-8.0,48.0
4,2009,RegularSeason,5,Week 5,10/11/09,12:00 AM ET,Sun,10/11/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,DAL,26.0,True,KC,-7.0,43.0,-6.0,46.0
5,2009,RegularSeason,5,Week 5,10/11/09,12:00 AM ET,Sun,10/11/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LV,7.0,False,NYG,15.5,37.5,37.0,51.0
6,2009,RegularSeason,5,Week 5,10/11/09,12:00 AM ET,Sun,10/11/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TB,14.0,False,PHI,15.5,41.0,19.0,47.0
7,2009,RegularSeason,5,Week 5,10/11/09,12:00 AM ET,Sun,10/11/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIN,38.0,True,LAR,-10.5,41.0,-28.0,48.0
8,2009,RegularSeason,5,Week 5,10/11/09,12:00 AM ET,Sun,10/11/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,HOU,21.0,False,ARI,6.0,50.0,7.0,49.0
9,2009,RegularSeason,5,Week 5,10/11/09,12:00 AM ET,Sun,10/11/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,NE,17.0,False,DEN,-3.0,42.0,3.0,37.0
10,2009,RegularSeason,5,Week 5,10/11/09,12:00 AM ET,Sun,10/11/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,JAX,0.0,False,SEA,1.5,44.0,41.0,41.0
11,2009,RegularSeason,5,Week 5,10/11/09,12:00 AM ET,Sun,10/11/09 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ATL,45.0,True,SF,2.5,40.0,-35.0,55.0
